SEARCH_HISTORY_ID,SEARCH_KEYWORD,search_date,SEARCH_TYPE,member_id
2309386,인천 서구,2023/09/29,location,970818
8969125,인천 서구,2023/10/03,location,390304
9545193,서울,2023/10/01,location,735226
9568256,서울 강남구,2023/10/01,location,549521
4248944,서울 강남구,2023/10/05,location,111019
6483661,서울 강남구,2023/10/05,location,672198
1863973,서울 광진구,2023/10/05,location,295834
3529066,서울 광진구,2023/10/03,location,209810
5618965,경기도 파주시,2023/10/04,location,408291
3820508,경기도 파주시,2023/09/29,location,457681
9589957,서울 용산구,2023/09/30,location,788158
7348911,서울 용산구,2023/10/02,location,367830
8359300,서울 용산구,2023/09/30,location,939888
3088749,서울 용산구,2023/10/03,location,378880
5175737,서울 용산구,2023/10/02,location,314850
9783885,서울 용산구,2023/10/02,location,892038
1145648,서울 용산구,2023/10/05,location,984641
7049657,경기도 양평군,2023/09/28,location,233290
9266033,서울 마포구,2023/10/02,location,902960
6479144,서울 마포구,2023/10/01,location,335665
6062404,서울 중구,2023/09/30,location,860110
1699264,서울 종로구,2023/10/05,location,939475
5738353,인천 서구,2023/10/05,location,660866
7783699,경기도 의왕시,2023/10/04,location,321976
8260419,서울 중구,2023/09/30,location,347825
2633684,경기도 용인시,2023/09/30,location,287957
6263810,경기도 용인시,2023/10/02,location,530096
5583336,서울 종로구,2023/09/30,location,662310
3443178,서울 중구,2023/09/29,location,428638
2293870,경기도 파주시,2023/10/03,location,431403
4155443,경기도 파주시,2023/10/04,location,737677
5273006,경기도 용인시,2023/10/03,location,693300
1789104,서울 용산구,2023/10/01,location,865397
1560979,서울 종로구,2023/09/29,location,570117
4897800,서울 종로구,2023/10/03,location,287598
2776044,서울 성동구,2023/10/02,location,939259
9968403,서울 성동구,2023/09/30,location,902344
1020634,서울 성동구,2023/10/05,location,596340
5129416,서울 서대문구,2023/10/01,location,988733
7014960,서울 서대문구,2023/10/04,location,852672
7191176,서울 서대문구,2023/10/03,location,624184
4088788,인천 중구,2023/10/05,location,104521
9652221,서울 마포구,2023/10/02,location,568828
3107125,서울 성북구,2023/10/01,location,302212
4258147,서울 동대문구,2023/10/04,location,727717
4449570,서울 동대문구,2023/10/05,location,811852
5975224,서울 성북구,2023/10/05,location,387908
1329075,인천 연수구,2023/10/03,location,698949
5561975,서울 강서구,2023/10/01,location,793854
1404145,경기도 연천군,2023/10/03,location,180896
8987693,서울 강동구,2023/10/01,location,995235
7543985,인천 중구,2023/10/05,location,821142
1322083,서울 강남구,2023/10/03,location,807593
6650371,서울 용산구,2023/09/30,location,918167
3217666,서울 성북구,2023/10/03,location,878262
5765359,서울 마포구,2023/09/28,location,652370
2755557,서울 마포구,2023/10/02,location,726770
2783279,서울 마포구,2023/09/30,location,726939
8469207,인천 강화군,2023/09/28,location,953065
5632370,인천 남동구,2023/10/05,location,175090
3134436,서울 중구,2023/09/28,location,877311
5573333,서울 중구,2023/10/01,location,793403
1860825,서울 중구,2023/10/03,location,277954
4678140,서울 광진구,2023/09/30,location,334847
4994683,서울 광진구,2023/10/02,location,437534
6197173,서울 광진구,2023/10/01,location,171239
4670719,서울 강남구,2023/09/29,location,948315
4453912,서울 강남구,2023/10/04,location,736293
3924605,서울 강남구,2023/09/30,location,159948
5868172,서울 강남구,2023/09/30,location,370543
9150387,서울 중구,2023/09/30,location,203884
2182186,서울 중구,2023/10/04,location,757880
1287408,서울 강남구,2023/10/03,location,942438
7746782,서울 송파구,2023/10/05,location,952602
8022737,서울 영등포구,2023/09/28,location,103434
1011797,서울 성동구,2023/10/01,location,685218
4723631,서울 종로구,2023/10/01,location,888500
6058714,서울 종로구,2023/10/04,location,416705
9548726,서울 동대문구,2023/09/28,location,675285
8227138,인천 강화군,2023/09/29,location,743174
2118330,서울 용산구,2023/10/05,location,545040
2606723,서울 성동구,2023/10/03,location,123023
2248895,서울 용산구,2023/10/04,location,624946
2565647,서울 용산구,2023/09/29,location,449466
1241516,경기도 안산시,2023/09/30,location,978201
9293918,경기도 양평군,2023/09/28,location,213955
8801609,서울 동대문구,2023/10/05,location,503106
4489852,서울 종로구,2023/09/28,location,481209
8777174,서울,2023/09/29,location,251180
9021703,서울,2023/10/04,location,526171
6371342,서울 강동구,2023/10/02,location,611425
2628399,서울 마포구,2023/09/29,location,212397
1697966,서울 마포구,2023/10/03,location,328967
7754270,인천 서구,2023/09/30,location,333696
5401212,경기도 고양시,2023/10/02,location,449710
3673294,서울 송파구,2023/10/04,location,752520
1113748,서울 중구,2023/10/05,location,785460
6546656,경기도 의왕시,2023/10/04,location,111743
7623496,경기도 성남시,2023/10/01,location,374658
4152891,서울 마포구,2023/10/02,location,603753
8495160,서울 마포구,2023/09/28,location,418186
7054581,서울 마포구,2023/10/02,location,329916
3440271,인천 중구,2023/09/30,location,856192
1644681,인천 중구,2023/09/28,location,855998
8519985,인천 중구,2023/09/29,location,236688
3855667,경기도 안성시,2023/10/02,location,237097
8265923,서울 서대문구,2023/10/02,location,197703
2507070,서울 중구,2023/09/30,location,641752
2699226,서울 송파구,2023/10/02,location,294856
5967700,서울 강서구,2023/10/03,location,565026
5599733,서울 성동구,2023/10/02,location,558248
6520343,서울 성동구,2023/10/05,location,481573
6535925,서울 성동구,2023/10/02,location,896499
7267787,경기도 용인시,2023/09/29,location,633844
9912768,경기도 안산시,2023/09/28,location,518667
2298473,인천 부평구,2023/10/01,location,173238
7893014,경기도 파주시,2023/10/05,location,848034
2289653,서울 종로구,2023/09/28,location,469418
7241859,서울 강서구,2023/09/28,location,999331
5787244,서울 강서구,2023/10/03,location,307826
3821111,서울 강남구,2023/09/29,location,908439
2947756,서울 강남구,2023/10/05,location,121351
7909687,서울 강남구,2023/09/29,location,710850
9636214,서울 종로구,2023/10/02,location,897122
3691306,경기도 남양주시,2023/10/01,location,980386
5194866,서울 영등포구,2023/10/02,location,319674
7419988,서울 영등포구,2023/10/05,location,883578
2404779,서울 영등포구,2023/09/30,location,266192
1276452,서울 중구,2023/09/28,location,399688
7933874,인천 서구,2023/10/04,location,603683
4518100,서울 종로구,2023/10/03,location,856947
4421450,서울 중랑구,2023/09/30,location,864311
6091811,서울 강남구,2023/09/29,location,538633
3042670,서울 강남구,2023/10/03,location,619494
5279335,서울 강남구,2023/10/03,location,911755
2677487,경기도 화성시,2023/09/29,location,120437
4994274,경기도 화성시,2023/09/30,location,741208
1515415,서울 영등포구,2023/09/29,location,761248
7294559,인천 옹진군,2023/09/28,location,805070
6503667,서울 송파구,2023/09/30,location,836181
5708038,서울 용산구,2023/10/01,location,454244
7982352,경기도 이천시,2023/09/29,location,466354
1115825,경기도 이천시,2023/09/29,location,189804
8803780,경기도 이천시,2023/10/05,location,511853
6870091,서울 영등포구,2023/10/01,location,347068
7674527,인천 중구,2023/09/30,location,641620
1888528,인천 중구,2023/10/03,location,287217
1789627,인천 중구,2023/10/04,location,902895
5353673,인천 계양구,2023/10/01,location,572034
8051192,서울 용산구,2023/10/05,location,507879
9112608,서울 강동구,2023/09/28,location,767090
3822754,서울 강동구,2023/10/03,location,512666
5847900,서울 강동구,2023/10/05,location,998272
8940544,서울 광진구,2023/10/03,location,279682
3729652,경기도 파주시,2023/09/29,location,610827
3917095,서울 중구,2023/10/03,location,723715
7306664,경기도 양평군,2023/10/02,location,446867
2278536,인천 강화군,2023/09/28,location,525652
5929806,인천 중구,2023/09/30,location,286520
1927386,인천 중구,2023/10/04,location,709091
1432826,서울 강남구,2023/10/02,location,162691
8858266,서울,2023/10/04,location,669963
6306804,서울,2023/09/28,location,526041
9942028,서울 중구,2023/10/01,location,447312
1617595,서울 중구,2023/09/28,location,422396
5871686,서울 중구,2023/10/04,location,916912
4912384,서울 마포구,2023/10/05,location,419604
9214164,서울 영등포구,2023/10/02,location,246422
5799431,서울 용산구,2023/10/03,location,878387
1484911,경기도 여주시,2023/09/28,location,283429
4828083,경기도 가평군,2023/09/29,location,561649
8617293,인천 옹진군,2023/09/30,location,586653
2917950,서울 영등포구,2023/10/01,location,962043
1741510,서울 성북구,2023/09/30,location,916301
9200184,서울 노원구,2023/10/04,location,498347
6261360,서울 중구,2023/09/30,location,182975
2836935,서울 영등포구,2023/10/01,location,916378
5861524,서울 영등포구,2023/09/30,location,472840
7621259,서울 광진구,2023/10/05,location,739892
5450162,서울 광진구,2023/10/03,location,541588
6604320,서울 광진구,2023/10/02,location,848387
5851417,서울 광진구,2023/09/29,location,396344
5765561,서울 광진구,2023/09/28,location,221321
5166057,서울 종로구,2023/09/29,location,294651
6393309,경기도 여주시,2023/10/04,location,285269
8232943,경기도 여주시,2023/09/28,location,444222
4203544,경기도 여주시,2023/10/02,location,109551
3746292,경기도 여주시,2023/10/05,location,233032
1431936,경기도 여주시,2023/10/03,location,733592
5727396,경기도 여주시,2023/09/30,location,663453
4734011,서울 성북구,2023/09/29,location,281152
5595149,경기도 광명시,2023/10/01,location,828902
6509021,경기도 광명시,2023/10/01,location,262050
4527583,서울 성동구,2023/10/05,location,849743
2132925,서울 종로구,2023/10/02,location,494376
7992080,경기도 오산시,2023/09/29,location,657457
9327584,경기도 오산시,2023/10/04,location,122713
3301001,서울 강북구,2023/09/28,location,430208
5661268,서울 강북구,2023/09/29,location,160110
3539413,서울 은평구,2023/09/29,location,508476
2480660,서울 은평구,2023/10/03,location,989267
9035292,경기도 화성시,2023/09/30,location,650758
5725282,서울 종로구,2023/10/02,location,955886
4206472,인천 미추홀구,2023/10/01,location,848941
7479816,인천 미추홀구,2023/10/01,location,570980
6106192,경기도 광주시,2023/09/29,location,113430
5883829,경기도 광주시,2023/10/04,location,853706
6545659,인천 중구,2023/10/03,location,718824
4252458,인천 중구,2023/10/03,location,570672
5413736,인천 중구,2023/10/05,location,744327
3786968,서울,2023/09/30,location,138874
3887886,경기도 가평군,2023/10/01,location,640580
2459356,서울 강동구,2023/10/01,location,636018
6831836,서울 강동구,2023/09/30,location,493659
6178886,서울 강동구,2023/10/02,location,877620
9015045,서울 강남구,2023/10/05,location,364937
4905309,서울 강남구,2023/10/03,location,355064
6658855,서울 강동구,2023/10/04,location,836623
3048559,서울 강동구,2023/09/30,location,905177
7817207,서울 강남구,2023/09/28,location,629017
1862642,서울 용산구,2023/09/28,location,823141
1418099,서울 용산구,2023/09/29,location,686512
1912721,인천 옹진군,2023/10/02,location,788969
8901631,서울 종로구,2023/10/01,location,925246
6319330,경기도 여주시,2023/10/03,location,692812
1444194,경기도 여주시,2023/09/29,location,650297
3390050,경기도 여주시,2023/10/01,location,451507
1864362,인천 남동구,2023/10/02,location,468580
7966249,경기도 가평군,2023/10/04,location,639636
4032628,경기도 포천시,2023/10/01,location,293280
9374389,인천 강화군,2023/10/02,location,585707
7086760,인천 강화군,2023/10/03,location,665517
8394364,서울 중구,2023/10/03,location,363844
1824564,서울 중구,2023/10/01,location,705225
1341450,서울 강남구,2023/09/28,location,692471
6404968,서울 강남구,2023/10/02,location,153132
1760911,서울 중구,2023/10/04,location,622390
7580438,경기도 용인시,2023/10/04,location,449340
9975446,서울 영등포구,2023/09/29,location,998088
1912973,서울 종로구,2023/10/01,location,304298
1464515,서울 종로구,2023/10/03,location,777251
3758609,경기도 양평군,2023/10/03,location,362449
2054974,서울 중구,2023/10/01,location,986024
8156253,인천 서구,2023/09/29,location,412304
9142982,경기도 안산시,2023/09/30,location,697926
8426740,서울 용산구,2023/10/04,location,479242
6638303,서울 용산구,2023/10/03,location,469844
6805500,서울 강남구,2023/09/30,location,235778
2346608,서울 광진구,2023/10/03,location,591871
1954570,경기도 부천시,2023/10/04,location,979725
7551078,경기도 용인시,2023/10/03,location,373086
5110733,경기도 용인시,2023/10/04,location,248382
6787228,경기도 용인시,2023/09/30,location,632931
2498275,경기도 용인시,2023/10/02,location,891439
6523266,서울 송파구,2023/10/05,location,872646
6895739,서울 송파구,2023/10/03,location,208666
5106785,서울 송파구,2023/10/03,location,746315
1430184,서울 송파구,2023/09/29,location,196859
7963502,인천 강화군,2023/09/28,location,560885
